code,name
A14KP,Euryale ferox Salisb. (as plant)
A14KQ,Eurycoma longifolia Jack (as plant)
A14KR,Eutrema japonicum (Miq.) Koidz. (as plant)
A14KS,Evernia prunastri (L.) Ach. (as organism)
A14KT,Excoecaria agallocha L. (as plant)
A14KV,Exostema caribaeum (Jacq.) Schult. (as plant)
A14KX,Exostema sanctae-luciae (Kentish) Britten (as plant)
A14KY,Fabiana imbricata Ruiz & Pav. (as plant)
A14KZ,Fagopyrum tataricum (L.) Gaertn. (as plant)
A14LA,Fallopia japonica (Houtt.) Ronse Decr. (as plant)
A14LB,Fallopia multiflora (Thunb.) Haraldson (as plant)
A14LC,Fallopia sachalinensis (F.Schmidt) Ronse Decr. (as plant)
A14LD,Farfugium japonicum (L.) Kitam (as plant)
A14LE,Faujasiopsis flexuosa (Lam.) C.Jeffrey (as plant)
A14LF,Ferula elaeochytris Korovin (as plant)
A14LG,Ferula hermonis Boiss. (as plant)
A14LH,Ferula moschata (H.Reinsch) Koso-Pol. (as plant)
A14LJ,Ferula narthex Boiss. (as plant)
A14LK,Ferula persica Willd. (as plant)
A14LL,Fibraurea tinctoria Lour. (as plant)
A14LM,Ficaria verna Huds. (as plant)
A14LN,Ficus adhatodifolia Schott (as plant)
A14LP,Ficus benghalensis L. (as plant)
A14LQ,Ficus elastica Roxb. ex Hornem. (as plant)
A14LR,Ficus obtusiuscula (Miq.) Miq. (as plant)
A14LS,Ficus religiosa L. (as plant)
A14LT,Ficus rubra Vahl (as plant)
A14LV,Firmiana simplex (L.) W.Wight (as plant)
A14LX,Flueggea suffruticosa (Pall.) Baill. (as plant)
A14LY,Foetidia mauritiana Lam. (as plant)
A14LZ,Forsythia suspensa (Thunb.) Vahl (as plant)
A14MA,Fragaria viridis Weston (as plant)
A14MB,Frangula alnus Mill. (as plant)
A14MC,Frangula purshiana Cooper (as plant)
A14MD,Fraxinus chinensis Roxb. (as plant)
A14ME,Fritillaria cirrhosa D.Don (as plant)
A14MF,Fritillaria imperialis L. (as plant)
A14MG,Fritillaria meleagris L. (as plant)
A14MH,Fritillaria thunbergii Miq. (as plant)
A14MJ,Fritillaria ussuriensis Maxim. (as plant)
A14MK,Fumaria indica (Hausskn.) Pugsley (as plant)
A14ML,Fumaria muralis Sond. ex W.D.J.Koch (as plant)
A14MM,Furcraea foetida (L.) Haw. (as plant)
A14MN,Galanthus nivalis L. (as plant)
A14MP,Galanthus woronowii Losinsk. (as plant)
A14MQ,Galium aparine L. (as plant)
A14MR,Galium mollugo L. (as plant)
A14MS,Garcinia gummi-gutta (L.) Roxb. (as plant)
A14MT,Garcinia hanburyi Hook.f. (as plant)
A14MV,Garcinia indica (Thouars) Choisy (as plant)
A14MX,Garcinia morella (Gaertn.) Desr. (as plant)
A14MY,Gardenia jasminoides J.Ellis (as plant)
A14MZ,Gardenia resinifera Roth (as plant)
A14NA,Garrya laurifolia subsp. racemosa (Ramirez) Dahling (as plant)
A14NB,Gastrodia elata Blume (as plant)
A14NC,Gaultheria fragrantissima Wall. (as plant)
A14ND,Geissospermum laeve (Vell.) Miers (as plant)
A14NE,Gelsemium sempervirens (L.) J.St.-Hil. (as plant)
A14NF,Genista germanica L. (as plant)
A14NG,Gentiana macrophylla Pall. (as plant)
A14NH,Gentiana purpurea L. (as plant)
A14NJ,Gentiana scabra Bunge (as plant)
A14NK,Geranium pratense L. (as plant)
A14NL,Geranium rotundifolium L. (as plant)
A14NM,Geranium sanguineum L. (as plant)
A14NN,Glaucium corniculatum (L.) Curtis (as plant)
A14NP,Glaucium flavum Crantz (as plant)
A14NQ,Gleditsia japonica Miq. (as plant)
A14NR,Gleditsia sinensis Lam. (as plant)
A14NS,Gleditsia triacanthos L. (as plant)
A14NT,Glehnia littoralis F.Schmidt ex Miq. (as plant)
A14NV,Gliricidia sepium (Jacq.) Walp. (as plant)
A14NX,Globularia alypum L. (as plant)
A14NY,Gloriosa superba L. (as plant)
A14NZ,Glycyrrhiza uralensis Fisch. ex DC. (as plant)
A14PA,Gmelina arborea Roxb. (as plant)
A14PB,Gomphocarpus fruticosus (L.) W.T.Aiton (as plant)
A14PC,Gomphrena globosa L. (as plant)
A14PD,Gossypium arboreum L. (as plant)
A14PE,Gossypium barbadense L. (as plant)
A14PF,Gossypium herbaceum L. (as plant)
A14PG,Gossypium hirsutum L. (as plant)
A14PH,Gouania mauritiana Lam. (as plant)
A14PJ,Gratiola officinalis L. (as plant)
A14PK,Grewia spp. (as plant)
A14PL,Griffonia simplicifolia (M.Vahl x DC.) Baill. (as plant)
A14PM,Grindelia squarrosa (Pursh) Dunal (as plant)
A14PN,Guaiacum officinale L. (as plant)
A14PP,Guarea glabra Vahl (as plant)
A14PQ,Guarea guidonia (L.) Sleumer (as plant)
A14PR,Guarea rusbyi (Britton) Rusby (as plant)
A14PS,Guatteria gaumeri Greenm. (as plant)
A14PT,Guazuma ulmifolia Lam. (as plant)
A14PV,Gundelia tournefortii L. (as plant)
A14PX,Gymnanthemum amygdalinum (Delile) Sch.Bip. ex Walp (as plant)
A14PY,Gymnocalycium spp. (as plant)
A14PZ,Gymnosporia senegalensis (Lam.) Loes. (as plant)
A14QA,Gynocardia odorata R.Br. (as plant)
A14QB,Gypsophila capillaris (Forssk.) C.Chr. (as plant)
A14QC,Haemadictyon spp. (as plant)
A14QD,Haematoxylum campechianum L. (as plant)
A14QE,Hamelia patens Jacq. (as plant)
A14QF,"Hancea integrifolia (Willd.) S.E.C.Sierra, Kulju & Welzen (as plant)"
A14QG,Handroanthus heptaphyllus (Vell.) Mattos (as plant)
A14QH,Haplopappus baylahuen J.Rémy (as plant)
A14QJ,Haplophyllum spp. (as plant)
A14QK,Harungana madagascariensis Lam. ex Poir. (as plant)
A14QL,Hebanthe eriantha (Poir.) Pedersen (as plant)
A14QM,Hebeclinium macrophyllum (L.) DC. (as plant)
A14QN,Hedeoma pulegioides (L.) Pers. (as plant)
A14QP,Hedera helix L. (as plant)
A14QQ,Hedychium flavum Roxb. (as plant)
A14QR,Hedysarum neglectum Ledeb. (as plant)
A14QS,Hedysarum polybotrys Hand.-Mazz. (as plant)
A14QT,Heimia salicifolia (Kunth) Link (as plant)
A14QV,Helianthemum nummularium (Cav.) Losa & Rivas Goday (as plant)
A14QX,Helichrysum gymnocephalum Humbert (as plant)
A14QY,Helichrysum stoechas (L.) Moench (as plant)
A14QZ,Helicteres isora L. (as plant)
A14RA,Heliotropium arborescens L. (as plant)
A14RB,Heliotropium europaeum L. (as plant)
A14RC,Heliotropium indicum L. (as plant)
A14RD,Helleborus foetidus L. (as plant)
A14RE,Helleborus niger L. (as plant)
A14RF,Helleborus odorus Waldst. & Kit. ex Willd. (as plant)
A14RG,Helleborus orientalis Lam. (as plant)
A14RH,Helleborus purpurascens Waldst. & Kit. (as plant)
A14RJ,Helleborus viridis L. (as plant)
A14RK,Helminthostachys spp. (as plant)
A14RL,Hemerocallis fulva (L.) L. (as plant)
A14RM,Hemidesmus indicus (L.) R. Br. ex Schult. (as plant)
A14RN,Hepatica nobilis Schreb. (as plant)
A14RP,Heracleum candicans Wall. ex DC. (as plant)
A14RQ,Heracleum mantegazzianum Sommier & Levier (as plant)
A14RR,Heracleum sphondylium L. (as plant)
A14RS,Hernandia sonora L. (as plant)
A14RT,Hesperis flava Georgi (as plant)
A14RV,Hesperis matronalis L. (as plant)
A14RX,Hibiscus rosa-sinensis L. (as plant)
A14RY,Hibiscus trionum L. (as plant)
A14RZ,Hieracium murorum C.B.Clarke (as plant)
A14SA,Hierochloe odorata (L.) P.Beauv. (as plant)
A14SB,Hippobroma longiflora (L.) G.Don (as plant)
A14SC,Hippomane mancinella L. (as plant)
A14SD,Hirschfeldia incana (L.) Lagr.-Foss. (as plant)
A14SE,Holarrhena antidysenterica Wall. ex A.DC. (as plant)
A14SF,Holarrhena pubescens Wall. ex G.Don (as plant)
A14SG,Holoptelea integrifolia (Roxb.) Planch. (as plant)
A14SH,Holostemma ada-kodien Schult. (as plant)
A14SJ,Homalomena occulta (Lour.) Schott. (as plant)
A14SK,Hoodia gordonii (Masson) Decne (as plant)
A14SL,Hoslundia opposita Vahl (as plant)
A14SM,Hovenia dulcis Thunb. (as plant)
A14SN,Hunnemannia fumariifolia Sweet (as plant)
A14SP,Huperzia selago (L.) Bernh. ex Schrank & Mart. (as plant)
A14SQ,Huperzia serrata (Thunb.) Trevis (as plant)
A14SR,Hura crepitans L. (as plant)
A14SS,Hyacinthus orientalis L. (as plant)
A14ST,Hybanthus calceolaria (L.) Oken (as plant)
A14SV,Hydnocarpus anthelminticus Pierre ex Laness. (as plant)
A14SX,Hydnocarpus kurzii Warb. (as plant)
A14SY,Hydnocarpus laurifolius (Dennst.) Sleumer (as plant)
A14SZ,Hydrastis canadensis L. (as plant)
A14TA,Hydrocotyle vulgaris L. (as plant)
A14TB,Hygrophila auriculata (Schumach.) Heine (as plant)
A14TC,Hymenaea courbaril L. (as plant)
A14TD,Hymenocallis caribaea (L.) Herb. (as plant)
A14TE,Hyoscyamus albus L. (as plant)
A14TF,Hyoscyamus muticus L. (as plant)
A14TG,Hyoscyamus niger L. (as plant)
A14TH,Hypericum lanceolatum Lam. (as plant)
A14TJ,Hypericum maculatum Crantz (as plant)
A14TK,Hyptis atrorubens Poit. (as plant)
A14TL,Hyptis capitata Jacq. (as plant)
A14TM,Hyptis suaveolens (L.) Poit. (as plant)
A14TN,Hyptis verticillata Jacq. (as plant)
A14TP,Iberis amara L. (as plant)
A14TQ,Ilex aquifolium L. (as plant)
A14TR,Ilex asprella (Hook. & Arn.) Champ. ex Benth. (as plant)
A14TS,Ilex pubescens Hook. & Arn. (as plant)
A14TT,Ilex vomitoria Ait. (as plant)
A14TV,Illicium anisatum L. (as plant)
A14TX,Illicium lanceolatum A.C. Sm. (as plant)
A14TY,Impatiens balsamina L. (as plant)
A14TZ,Impatiens noli-tangere L. (as plant)
A14VA,Imperata cylindrica (L.) Raeusch. (as plant)
A14VB,Inula britannica L. (as plant)
A14VC,Inula conyza (Griess.) DC. (as plant)
A14VD,Inula racemosa Hook.f (as plant)
A14VE,Ipomoea burmannii Choisy (as plant)
A14VF,Ipomoea dumosa (Benth.) L.O. Williams (as plant)
A14VG,Ipomoea jalapa (L.) Pursh (as plant)
A14VH,Ipomoea mauritiana Jacq. (as plant)
A14VJ,Ipomoea nil (L.) Roth (as plant)
A14VK,Ipomoea orizabensis (Pellet.) Ledeb.ex Steud. (as plant)
A14VL,Ipomoea pes-caprae (L.) R.Br. (as plant)
A14VM,Ipomoea purga (Wender.) Hayne (as plant)
A14VN,Ipomoea purpurea (L.) Roth. (as plant)
A14VP,Ipomoea simulans Hanbury (as plant)
A14VQ,Ipomoea tricolor Cav. (as plant)
A14VR,Ipomoea violacea L. (as plant)
A14VS,Iris foetidissima L. (as plant)
A14VT,Iris pseudoacorus L. (as plant)
A14VV,Isatis tinctoria L. (as plant)
A14VX,Isocoma pluriflora (Torr. & A.Gray) Greene (as plant)
A14VY,Ixora coccinea L. (as plant)
A14VZ,Jacobaea maritima (L.) Pelser & Meijden (as plant)
A14XA,Jacobaea vulgaris Gaertn. (as plant)
A14XB,Jasminum grandiflorum L. (as plant)
A14XC,Jateorhiza palmata (Lam.) Miers (as plant)
A14XD,Jatropha curcas L. (as plant)
A14XE,Jatropha gossypiifolia L. (as plant)
A14XF,Jatropha integerrima Jacq. (as plant)
A14XG,Jatropha multifida L. (as plant)
A14XH,Jatropha podagrica Hook. (as plant)
A14XJ,Joannesia princeps Vell. (as plant)
A14XK,Jumellea fragrans (Thouars) Schltr. (as plant)
A14XL,Juncus effusus L. (as plant)
A14XM,Juniperus drupacea Labill. (as plant)
A14XN,Juniperus oxycedrus L. (as plant)
A14XP,Juniperus phoenicea L. (as plant)
A14XQ,Juniperus procera Hochst. ex Endl. (as plant)
A14XR,Juniperus sabina L. (as plant)
A14XS,Juniperus thurifera L. (as plant)
A14XT,Juniperus virginiana L. (as plant)
A14XV,Jurinea macrocephala DC. (as plant)
A14XX,Jussiaea spp. (as plant)
A14XY,Justicia adhatoda L. (as plant)
A14XZ,Justicia gendarussa Burm. f. (as plant)
A14YA,Justicia pectoralis Jacq. (as plant)
A14YB,Justicia secunda Vahl (as plant)
A14YC,Kadsura heteroclita (Roxb.) Craib (as plant)
A14YD,Kaempferia parviflora Wall. Ex. Baker (as plant)
A14YE,Kalanchoe pinnata (Lam.) Pers. (as plant)
A14YF,Kalmia latifolia L. (as plant)
A14YG,Khaya senegalensis (Desv.) A.Juss. (as plant)
A14YH,Kickxia spuria (L.) Dumort. (as plant)
A14YJ,Knautia arvensis (L.) Coult. (as plant)
A14YK,Labourdonnaisia calophylloides Bojer (as plant)
A14YL,Laburnum anagyroides Medik. (as plant)
A14YM,Lachnanthes caroliniana (Lam.) Dandy (as plant)
A14YN,Lactuca indica L. (as plant)
A14YP,Lactuca virosa L. (as plant)
A14YQ,Lagenaria sphaerica (Sond.) Naudin (as plant)
A14YR,Lagerstroemia speciosa (L.) Pers. (as plant)
A14YS,Lamprocapnos spectabilis (L.) Fukuhara (as plant)
A14YT,Lannea coromandelica (Houtt.) Merr. (as plant)
A14YV,Lantana camara L. (as plant)
A14YX,Laportea aestuans (L.) Chew (as plant)
A14YY,Lappula squarrosa (Retz.) Dumort. (as plant)
A14YZ,Lapsana communis (L.) (as plant)
A14ZA,Larix decidua Mill. (as plant)
A14ZB,Larix kaempferi (Lamb.) Carrière (as plant)
A14ZC,Larix occidentalis Nutt. (as plant)
A14ZD,Larrea divaricata Cav. (as plant)
A14ZE,Larrea mexicana Moric. (as plant)
A14ZF,Larrea tridentata (Ses. & Moc. ex DC.) Cov. (as plant)
A14ZG,Laser trilobum (L.) Borkh. (as plant)
A14ZH,Laserpitium latifolium L. (as plant)
A14ZJ,Lathyrus pratensis L. (as plant)
A14ZK,Lavandula angustifolia Mill. (as plant)
A14ZL,Lavandula latifolia Medik. (as plant)
A14ZM,Lavandula pedunculata (Mill.) Cav. (as plant)
A14ZN,Lavandula stoechas L. (as plant)
A14ZP,Lawsonia inermis L. (as plant)
A14ZQ,Ledum palustre L. (as plant)
A14ZR,Ledum palustre var. palustre (as plant) (deprecated)
A14ZS,Leea guineensis G.Don. (as plant)
A14ZT,Leonotis leonurus (L.) R.Br. (as plant)
A14ZV,Leonotis nepetifolia (L.) R.Br. (as plant)
A14ZX,Leontopodium nivale (Ten.) Huet ex Hand.-Mazz. (as plant)
A14ZY,Leonurus cardiaca L. (as plant)
A14ZZ,Leonurus japonicus Houtt. (as plant)
A150A,Leonurus sibiricus L. (as plant)
A150B,Lepidium campestre (L.) R.Br. (as plant)
A150C,Lepidium coronopus (L.) Al-Shehbaz (as plant)
A150D,Lepidium draba L. (as plant)
A150E,Lepidium latifolium L. (as plant)
A150F,Lepidium perfoliatum L. (as plant)
A150G,Lepidium ruderale L. (as plant)
A150H,Leptospermum petersonii F.M.Bailey (as plant)
A150J,Leptospermum scoparium J.R.Forst. & G.Forst. (as plant)
A150K,Leucaena leucocephala (Lam.) de Wit (as plant)
A150L,Leucanthemum vulgare Lam. (as plant)
A150M,Leucas decemdentata (Willd.) Sm. (as plant)
A150N,Leucojum aestivum L. (as plant)
A150P,Leucojum vernum L. (as plant)
A150Q,Licaria puchury-major (Mart.) Kosterm. (as plant)
A150R,Ligularia dentata (A.Gray) Hara (as plant)
A150S,Ligusticum jeholense (Nakai & Kitag.) Nakai & Kitag. (as plant)
A150T,Ligusticum mutellina (L.) Crantz (as plant)
A150V,Ligusticum sinense Oliv. (as plant)
A150X,Ligustrum vulgare L. (as plant)
A150Y,Lilium brownii F.E.Br. ex Miellez (as plant)
A150Z,Lilium candidum L. (as plant)
A151A,Lilium lancifolium Thunb. (as plant)
A151B,Lilium monadelphum M.Bieb. (as plant)
A151C,Lindera aggregata (Sims) Kosterm. (as plant)
A151D,Lindera megaphylla Hemsl. (as plant)
A151E,Linum catharticum L. (as plant)
A151F,Lippia alba (Mill.) N.E.Br. ex Britton & P.Wilson (as plant)
A151G,Lippia fissicalyx Tronc. (as plant)
A151H,Lippia integrifolia Hieron. (as plant)
A151J,Lippia junelliana (Moldenke) Tronc. (as plant)
A151K,Lippia laxibracteata Herzog (as plant)
A151L,Lippia sidoides Cham. (as plant)
A151M,Lippia turbinata Griseb. (as plant)
A151N,Liquidambar formosana Hance (as plant)
A151P,Liquidambar orientalis Mill. (as plant)
A151Q,Liquidambar styraciflua L. (as plant)
A151R,Liriodendron tulipifera L. (as plant)
A151S,Lithospermum officinale L. (as plant)
A151T,Litsea cubeba (Lour) Pers. (as plant)
A151V,Litsea glutinosa (Lour.) C.B.Rob. (as plant)
A151X,Lobelia erinus L. (as plant)
A151Y,Lobelia inflata L. (as plant)
A151Z,Lobelia nicotianaefolia Heyne (as plant)
A152A,Lobelia siphilitica L. (as plant)
A152B,Loeselia mexicana (Lam.) Brand (as plant)
A152C,Lolium temulentum L. (as plant)
A152D,Lonchocarpus nicou (Aubl.) DC. (as plant)
A152E,Lonicera caprifolium L. (as plant)
A152F,Lonicera japonica Thunb. (as plant)
A152G,Lonicera tatarica L. (as plant)
A152H,Lonicera xylosteum L. (as plant)
A152J,Lophatherum gracile Brongn. (as plant)
A152K,Lophophora williamsii (Lem. Ex Salm-Dyck) J.M.Coult. (as plant)
A152L,Lotus arabicus L. (as plant)
A152M,Lotus corniculatus L. (as plant)
A152N,Luffa operculata (L.) Cogn. (as plant)
A152P,Lupinus albus L. (as plant)
A152Q,Lupinus angustifolius L. (as plant)
A152R,Lupinus luteus L. (as plant)
A152S,Lupinus reflexus Rose (as plant)
A152T,Lycopodium japonicum Thunb. (as plant)
A152V,Lycopus europaeus L. (as plant)
A152X,Lycopus lucidus Turcz. ex Benth. (as plant)
A152Y,Lycopus uniflorus Michx. (as plant)
A152Z,Lycopus virginicus L. (as plant)
A153A,Lycoris spp. (as plant)
A153B,Lygodium japonicum (Thunb.) Sw. (as plant)
A153C,Lyonia spp. (as plant)
A153D,Lysimachia nummularia L. (as plant)
A153E,Macadamia ternifolia F.Muell. (as plant)
A153F,Maclura tinctoria (L.) D.Don ex Steud. (as plant)
A153G,Madhuca longifolia (J.Koenig ex L.) J.F.Macbr. (as plant)
A153H,Magnolia denudata Desr. (as plant)
A153J,Magnolia hypolampra (Dandy) Figlar (as plant)
A153K,Magnolia kobus DC. (as plant)
A153L,Magnolia obovata Thunb. (as plant)
A153M,Magnolia officinalis Rehder & E.H. Wilson (as plant)
A153N,Magnolia salicifolia (Siebold & Zucc.) Maxim. (as plant)
A153P,Magnolia virginiana L. (as plant)
A153Q,Maianthemum bifolium (L.) F.W.Schmidt (as plant)
A153R,Mallotus philippensis (Lam.) Müll.Arg. (as plant)
A153S,Malus pumila Mill. (as plant)
A153T,Malus sylvestris Mill. (as plant)
A153V,Malva arborea (L.) Webb & Berthel. (as plant)
A153X,Malva neglecta Wallr. (as plant)
A153Y,Mandragora officinalis Mill. (as plant)
A153Z,Mandragora officinarum L. (as plant)
A154A,Marrubium peregrinum L. (as plant)
A154B,Matricaria matricarioides (Less.) Porter (as plant)
A154C,Matthiola incana (L.) R.Br. (as plant)
A154D,Maytenus ilicifolia Mart. ex Reissek (as plant)
A154E,Meconopsis spp. (as plant)
A154F,Medicago lupulina L. (as plant)
A154G,Melaleuca cajuputi Powell (as plant)
A154H,Melaleuca ericifolia Sm. (as plant)
A154J,Melaleuca leucadendra (L.) L. (as plant)
A154K,Melaleuca quinquenervia (Cav.) S.T.Blake (as plant)
A154L,Melaleuca viridiflora Sol. ex Gaertn. (as plant)
A154M,Melia azedarach L. (as plant)
A154N,Melilotus albus Medik. (as plant)
A154P,Melilotus altissimus Thuill. (as plant)
A154Q,Melittis melissophyllum L. (as plant)
A154R,Menispermum canadense L. (as plant)
A154S,Menispermum dauricum DC. (as plant)
A154T,Mentha aquatica L. (as plant)
A154V,Mentha arvensis L. (as plant)
A154X,Mentha canadensis L. (as plant)
A154Y,Mentha x rotundifolia (L.) Huds. (as plant)
A154Z,Menyanthes trifoliata L. (as plant)
A155A,Mercurialis annua L. (as plant)
A155B,Mercurialis perennis L. (as plant)
A155C,Merremia dissecta (Jacq.) Hallier f. (as plant)
A155D,Merremia tridentata (L.) Hallier f (as plant)
A155E,Mesembryanthemum crystallinum L. (as plant)
A155F,Mesua ferrea L. (as plant)
A155G,Meum athamanticum Jacq. (as plant)
A155H,Microtea debilis Sw. (as plant)
A155J,Mikania glomerata Spreng. (as plant)
A155K,Mikania laevigata Sch.Bip. ex Baker (as plant)
A155L,Millettia glabra Adema (as plant)
A155M,Mimosa pudica L. (as plant)
A155N,Mimosa tenuiflora (Willd.) Poir. (as plant)
A155P,Mimusops balata (Aubl.) C.F.Gaertn. (as plant)
A155Q,Mimusops elengi L. (as plant)
A155R,Minthostachys mollis (Benth.) Griseb. (as plant)
A155S,Mirabilis jalapa L. (as plant)
A155T,Mitragyna speciosa (Korth. ) Havil. (as plant)
A155V,Momordica cochinchinensis (Lour.) Spreng. (as plant)
A155X,Monarda punctata L. (as plant)
A155Y,Monarrhenus salicifolius Cass. (as plant)
A155Z,Mondia whitei (Hook.f.) Skeels (as plant)
A156A,Montanoa tomentosa Cerv. (as plant)
A156B,Morinda officinalis F.C.How (as plant)
A156C,Morrenia brachystephana Griseb. (as plant)
A156D,Morus alba L. (as plant)
A156E,Morus nigra L. (as plant)
A156F,Mosla chinensis Maxim. (as plant)
A156G,Mosla dianthera (Buch.-Ham. ex Roxb.) Maxim. (as plant)
A156H,Mucuna pruriens (L.) DC. (as plant)
A156J,Murraya koenigii (L.) Spreng (as plant)
A156K,Mussaenda arcuata Poir. (as plant)
A156L,Mycelis muralis (L.) Dumort. (as plant)
A156M,Myoporum laetum G.Forst. (as plant)
A156N,Myosotis scorpioides L. (as plant)
A156P,Myrica cerifera L. (as plant)
A156Q,Myrica gale L. (as plant)
A156R,Myricaria spp. (as plant)
A156S,Nandina domestica Thunb. (as plant)
A156T,Narcissus poeticus L. (as plant)
A156V,Narcissus pseudonarcissus L. (as plant)
A156X,Nemuaron humboldtii (as plant)
A156Y,Nepeta nuda L. (as plant)
A156Z,Nepeta tenuifolia Benth. (as plant)
A157A,Nerium oleander L. (as plant)
A157B,Neurolaena lobata (L.) R.Br. ex Cass. (as plant)
A157C,Nicotiana rustica L. (as plant)
A157D,Nicotiana tabacum L. (as plant)
A157E,Nierembergia aristata D.Don (as plant)
A157F,Nierembergia veitchii Hook. (as plant)
A157G,Nigella damascena L. (as plant)
A157H,Nopalea cochenillifera (L.) Salm-Dyck (as plant)
A157J,Notopterygium incisum K.C.Ting ex H.T.Chang (as plant)
A157K,Nuphar lutea (L.) Sm. (as plant)
A157L,Nuxia verticillata Lam. (as plant)
A157M,Nymphaea alba L. (as plant)
A157N,Nymphaea lotus L. (as plant)
A157P,Nymphaea nouchali var. caerulea (Savigny) Verdc. (as plant)
A157Q,Nymphaea odorata Aiton (as plant)
A157R,Nymphoides peltata (S.G. Gmel.) Kuntze (as plant)
A157S,Obetia ficifolia Gaudich. (as plant)
A157T,Ochrosia borbonica J.F.Gmel. (as plant)
