code,name
A0EXK,"Vitamin K     (phylloquinone, menaquinones)"
A0EXL,"Vitamin E      (tocopherols, tocotrienols)"
A0EXM,"Vitamin D (cholecalciferol, ergocalciferol)"
A0EXN,Vitamin C     (ascorbic acid)
A0EXP,"Vitamin B12 (cyanocobalamin, hydroxocobalamin, methylcobalamin)"
A0EXQ,"Vitamin B9   (folic acid, folinic acid)"
A0EXR,Vitamin B7   (biotin)
A0EXS,"Vitamin B6   (pyridoxine, pyridoxamine, pyridoxal)"
A0EXT,Vitamin B5   (pantothenic acid)
A0EXV,"Vitamin B3   (niacin, niacinamide)"
A0EXX,Vitamin B2   (riboflavin)
A0EXY,Vitamin B1   (thiamine)
A0EXZ,"Vitamin A     (retinol, carotenoids)"
A0EYA,Fruit in alcohol or similar (as part-nature)
A0EYB,Fruit fillings for pastries (as part-nature)
A0EYC,Blended fats including shortening (as part-nature)
A0EYD,"Derivatives of coffee, cocoa, tea and similar RPCs (as part-nature)"
A0EYE,Animal carcase
A0EYF,Mammals meat
A0EYG,Birds meat
A0EYH,Mammals and birds meat
A0EYJ,Live anellids (as part-nature)
A0EYK,Anellids meat (as part-nature)
A0EYL,Insects and arachnids (including species only consumed outside EU)
A0EYN,Preserved/processed fat tissues
A0EYQ,Marinated meat
A0EYR,Canned/jarred fish
A0EYS,Smoked fish
A0EYT,Salt-preserved fish
A0EYV,Structured/textured fish meat products or fish paste
A0EYX,Salted seafood
A0EYY,Dried seafood
A0EYZ,Smoked seafood
A0EZA,Marinated / pickled seafood
A0EZB,Whey
A0EZC,Taste enhancing RPC extracts
A0EZE,Inulin and other polyfructoses
A0EZJ,"Processed or preserved herbs, spices and similar"
A0EZK,Dried herbs (as part-nature)
A0EZL,"Processed or preserved herbs, spices or similar (as part-nature)"
A0EZM,"Herbs, spices and similar"
A0EZT,Terrestrial animals other than mammals and birds
A0EZY,Hot/piquant/spicy
A0EZZ,Semi-refined
A0F0A,Deodorization
A0F0B,Pig head
A0F0C,Aromatic herbs (leaves and other minor parts) (as part-nature)
A0F0D,Aromatic flowers (as part-nature)
A0F0E,Seed spices (as part-nature)
A0F0F,Root spices (as part-nature)
A0F0G,Flowers used as spices or similar (as part-nature)
A0F0H,Flowers or parts of flower used as spices or similar
A0F0L,Candied or sugar preserved nuts
A0F0M,Nut/seeds paste/emulsion/mass
A0F0N,Dried nuts and related flours and powders
A0F0P,Marinated / pickled fish
A0F0Q,Drink pre-mixes (as part-nature)
A0F0R,Maltose (as part-nature)
A0F0S,Other ingredients
A0F0X,Fermented/pickled/marinated vegetables (as part-nature)
A0F0Y,Feed-related (as part-nature)
A0F0Z,Silver barb
A0F1A,Wuchang bream - China
A0F1B,Visceral fat (as part-nature)
A0F1C,"Carps, barbels and other cyprinids"
A0F1D,Unspecified hot drink ingredients
A0F1E,Birds fat tissue
A0F1F,Caul fat (as part-nature)
A0F1H,Cheese rind
A0F1J,Edible casings
A0F1K,Only external layer/rind/casing
A0F1L,W/o external layer/rind/casing (only internal part)
A0F1P,Part consumed-analysed for raw commodities of plant origin
A0F1Q,Part consumed-analysed for food in general
A0F1R,With external layer/rind/casing
A0F1S,With surrounding medium
A0F1T,Animal blood
A0F2C,Processed on the place of capture or harvesting
A0F2D,Tray
A0F2H,"Salmons, trouts, smelts"
A0F2L,Edible casings (as part-nature)
A0F2M,Head (as part-nature)
A0F2N,Brining
A0F2P,Colour-related info
A0F2Q,Green
A0F2R,White
A0F2S,Red
A0F2V,Only surrounding medium
A0F2X,W/o surrounding medium
A0F2Y,Dark
A0F2Z,Pale/light colour
A0F3A,Fluorine
A0F3B,Intended to be toasted
A0F3C,Intended for use as hot drink creamer/whitener
A0F3D,Animal and vegetable fats/oils
A0F3E,Vegetable puree or paste (as part-nature)
A0F3F,Vegetable puree or paste
A0F3G,Mammals fat tissue
A0F3H,Mammals msm
A0F3J,Mammals liver
A0F3K,Mammals kidney
A0F3L,"Mammals edible offal, non-muscle, other than liver and kidney"
A0F3M,Mammals other slaughtering products
A0F4M,Co-factors to metabolism
A0F4N,Carnitine
A0F4P,Creatine-creatinine
A0F4Q,Extruded breakfast cereal products
A0F4R,Coconut milk powder
A0F4S,Coconut water
A0F4T,Including visible fat
A0F4V,Excluding visible fat
A0F5E,Gelatine
A0F5F,Roots and other underground parts used as staple food (as part-nature)
A0F5G,Semi-ripe
A0F5H,Yellow
A0F5J,Orange
A0F5K,Brown
A0F5Y,Fortification-related info
A0F5Z,Shea butter
A0F6A,Dog meat
A0F6B,Rat meat
A0F6C,Fortified
A0F6D,Not fortified
A0F6E,Egg mixed whole
A0F6F,Egg yolk
A0F6G,Egg white
A0F6H,Baobab seeds
A0F6J,Baobab leaves
A0F6K,Baobab fruits
A0F6L,"Goat meat, dried"
A0F6M,"Rice grain, glutinous"
A0F6P,Rice bran
A0F6Q,Rice semolina
A0F6Y,Fern group
A0F6Z,Cinnamon fern
A0F7A,Ostrich fern
A0F7B,Bracken
A0F7C,Vegetable fern
A0F7E,Radhuni seed
A0F7F,Lumpfish roe
A0F7P,Only peel
A0F7Q,Only skin
A0F7S,Table-top sweeteners (as part-nature)
A0F7Y,Porridge (in dry form) (as part-nature)
A0F7Z,Processed tomato products (as part-nature)
A0F8A,Silver carp
A0F8B,Bighead carp
A0F8C,Black carp
A0F8D,Roho labeo
A0F8E,Labeo calbasu
A0F8F,Catla
A0F8G,Crucian carp
A0F8H,Goldfish
A0F8J,Weatherfish
A0F8K,Tilapias and other cichlids
A0F8L,Nile tilapia
A0F8M,Blue tilapia
A0F8N,Pangas catfishes
A0F8P,African catfish
A0F8Q,Clarias catfish (generic)
A0F8R,Amur catfish
A0F8S,Chinese longsmout catfish
A0F8T,Yellow catfish
A0F8V,Sorubim catfish
A0F8X,Mandarine fish
A0F8Y,Snakeheads(=Murrels)
A0F8Z,Snakehead
A0F9A,Striped snakehead
A0F9B,Indonesian snakehead
A0F9C,Arapaima
A0F9D,Asian swamp eel
A0F9E,Characins
A0F9F,Cachama
A0F9G,Pirapatinga
A0F9H,Pacu (Piaractus mesopotamicus)
A0F9J,Gudgeons
A0F9K,Marble goby
A0F9L,Pacific fat sleeper
A0F9M,Climbing perch
A0F9N,Giant gourami
A0F9P,Snakeskin gourami
A0F9Q,Silver perch
A0F9R,Dagaas
A0F9S,African bonytongue
A0F9T,"Sturgeons, paddlefishes"
A0F9V,"Herrings, sardines, anchovies"
A0F9X,"Tunas, bonitos, billfishes"
A0F9Y,"Sharks, rays, chimaeras"
A0F9Z,"Lobsters, spiny-rock lobster"
A0FAA,"King crabs, squat-lobsters"
A0FAB,Miscellaneous marine molluscs
A0FAC,Sea-squirts and other tunicates (as part-nature)
A0FAD,Sea urchins and other echinoderms (as part-nature)
A0FAE,Jellyfishes and similar (as part-nature)
A0FAF,Ayu sweetfish
A0FAG,Pond smelt
A0FAH,Clearhead icefish
A0FAJ,Hilsa shad
A0FAK,Yellowfin sole
A0FAL,Megrims
A0FAM,Pollack
A0FAN,Blue whitings
A0FAP,Alaska pollock
A0FAQ,Japanese seabass
A0FAR,Gilthead seabream
A0FAS,Groupers
A0FAT,Emperors
A0FAV,Snappers
A0FAX,Dentex
A0FAY,Weakfishes
A0FAZ,Meagre
A0FBA,Yellow croaker
A0FBB,Large yellow croaker
A0FBC,Red drum
A0FBD,Sea catfishes
A0FBE,Pacific sandlance
A0FBF,Bombay-duck
A0FBG,"Hairtails, scabbardfishes (generic)"
A0FBH,Alfonsinos
A0FBJ,Cusk-eels
A0FBK,Other billfishes
A0FBL,"Pomfret, Indo-Pacific"
A0FBM,Pompanos
A0FBN,Amberjack
A0FBP,Cobia
A0FBQ,Blue shark
A0FBR,Thresher sharks
A0FBS,Canned salmon
A0FBT,Canned tunas and similar
A0FBV,Canned mackerel
A0FBX,Canned herring
A0FBY,Canned sprats
A0FBZ,Canned sardines
A0FCA,Canned anchovies
A0FCB,Salted cod
A0FCC,"Pollock, dried"
A0FCD,Chinese mitten crab
A0FCE,Red swamp crawfish
A0FCF,Danube crayfish
A0FCG,Giant river prawn
A0FCH,Moonsoon river prawn
A0FCJ,Oriental river prawn
A0FCK,Siberian prawn
A0FCL,Swimming crabs
A0FCM,Indo-Pacific swamp crab
A0FCN,Blue crab
A0FCP,Edible crab
A0FCQ,Tanner crabs (generic)
A0FCR,King crabs
A0FCS,Natantian decapods
A0FCT,Akiami paste shrimp
A0FCV,Metapenaeus shrimps
A0FCX,Squillids
A0FCY,Blue mussel
A0FCZ,Chilean mussel
A0FDA,Green mussel
A0FDB,Yesso scallop
A0FDC,Sea squirts
A0FDD,Dried shrimps and prawns
A0FDE,Dried cephalopods
A163R,Food additive classes (1333/2008)
A163S,Microbiological criteria - classes (2073/2005)
A163T,MC-2.5.2   Unpasteurised fruit and vegetable juices (ready-to-eat)
A163V,MC-2.5.1   Precut fruit and vegetables (ready-to-eat)
A163X,MC-2.4.1   Shelled and shucked products of cooked crustaceans and molluscan shellfish
A163Y,MC-2.3.1   Egg products
A163Z,MC-2.2.11 Dried infant formulae and dried dietary foods for special medical purposes intended for infants below 6 months of age
A164A,MC-2.2.10 Dried follow-on formulae
A164B,MC-2.2.9   Dried infant formulae and dried dietary foods for special medical purposes intended for infants below 6 months of age
A164C,MC-2.2.8   Ice cream and frozen dairy desserts
A164D,MC-2.2.7   Milk powder and whey powder
A164E,MC-2.2.6   Butter and cream made from raw milk or milk that has undergone a lower heat treatment than pasteurisation
A164F,MC-2.2.5   Unripened soft cheeses (fresh cheeses) made from milk or whey that has undergone pasteurisation or a stronger heat treatment
A164G,MC-2.2.4   Cheeses made from milk that has undergone a lower heat treatment than pasteurisation and ripened cheeses made from milk or whey that has undergone pasteurisation or a stronger heat treatment
A164H,MC-2.2.3   Cheeses made from raw milk
A164J,MC-2.2.2   Cheeses made from milk or whey that has undergone heat treatment
A164K,MC-2.2.1   Pasteurised milk and other pasteurised liquid dairy products
A164L,MC-2.1.8   Meat preparations
A164M,MC-2.1.7   Mechanically separated meat (MSM)
A164N,MC-2.1.6   Minced meat
A164P,MC-2.1.5   Poultry carcases of broilers and turkeys
A164Q,MC-2.1.4   Carcases of pigs (Salmonella)
A164R,"MC-2.1.3   Carcases of cattle, sheep, goats and horses (Salmonella)"
A164S,MC-2.1.2   Carcases of pigs
A164T,"MC-2.1.1   Carcases of cattle, sheep, goats and horses"
A164V,MC-1.29    Sprouts
A164X,MC-1.28    Fresh poultry meat
A164Y,MC-1.27a  Fish sauce produced by fermentation of fishery products
A164Z,"MC-1.27    Fishery products which have undergone enzyme maturation treatment in brine, manufactured from fish species associated with a high amount of histidine"
A165A,MC-1.26    Fishery products from fish species associated with a high amount of histidine
A165B,"MC-1.25    Live bivalve molluscs and live echinoderms, tunicates and gastropods"
A165C,MC-1.24    Dried infant formulae and dried dietary foods for special medical purposes intended for infants below 6 months of age
A165D,MC-1.23    Dried follow-on formulae
A165E,MC-1.22    Dried infant formulae and dried dietary foods for special medical purposes intended for infants below 6 months of age
A165F,"MC-1.21    Cheeses, milk powder and whey powder, as referred to in the coagulase-positive staphylococci criteria in Chapter 2.2 of this Annex"
A165G,MC-1.20    Unpasteurised fruit and vegetable juices (ready-to-eat)
A165H,MC-1.19    Precut fruit and vegetables (ready-to-eat)
A165J,MC-1.18    Sprouted seeds (ready-to-eat)
A165K,"MC-1.17    Live bivalve molluscs and live echinoderms, tunicates and gastropods"
A165L,MC-1.16    Cooked crustaceans and molluscan shellfish
A165M,"MC-1.15    Ready-to-eat foods containing raw egg, excluding products where the manufacturing process or the composition of the product will eliminate the salmonella risk"
A165N,"MC-1.14    Egg products, excluding products where the manufacturing process or the composition of the product will eliminate the salmonella risk"
A165P,"MC-1.13    Ice cream, excluding products where the manufacturing process or the composition of the product will eliminate the salmonella risk"
A165Q,MC-1.12    Milk powder and whey powder
A165R,"MC-1.11    Cheeses, butter and cream made from raw milk or milk that has undergone a lower heat treatment than pasteurisation"
A165S,MC-1.10    Gelatine and collagen
A165T,MC-1.9      Meat products made from poultry meat intended to be eaten cooked
A165V,"MC-1.8      Meat products intended to be eaten raw, excluding products where the manufacturing process or the composition of the product will eliminate the salmonella risk"
A165X,MC-1.7      Mechanically separated meat (MSM)
A165Y,MC-1.6      Minced meat and meat preparations made from other species than poultry intended to be eaten cooked
A165Z,MC-1.5      Minced meat and meat preparations made from poultry meat intended to be eaten cooked
A166A,MC-1.4      Minced meat and meat preparations intended to be eaten raw
A166B,"MC-1.3      Ready-to-eat foods unable to support the growth of L. monocytogenes, other than those intended for infants and for special medical purposes"
A166C,"MC-1.2      Ready-to-eat foods able to support the growth of L. monocytogenes, other than those intended for infants and for special medical purposes"
A166D,MC-1.1      Ready-to-eat foods intended for infants and ready-to-eat foods for special medical purposes
A166E,Non-food plant-related matrices (as part-nature)
A166F,Aerial part of plants (as part-nature)
A166G,Cone (as part-nature)
A166H,Flowering top (as part-nature)
A166J,Husk (as part-nature)
A166K,Nutgall (as part-nature)
A166L,Stigma (as part-nature)
A166M,Stolon (as part-nature)
A166N,Trunk (as part-nature)
A166P,Wood (as part-nature)
A166Q,Essential oil (as part-nature)
A166R,Gum (as part-nature)
A166S,Latex (as part-nature)
A166T,Oleo-gum-resin (as part-nature)
A166V,Sap (as part-nature)
A166X,Resin (as part-nature)
A166Y,Fresh
A166Z,Black
A167B,Acrylamide classes (307/2010 - 647/2013)
A167C,"AC-11. Other products, non based on cereals, potatoes, cocoa and coffee"
A167D,"AC-10.7 Unspecified other products based on cereals, potatoes, cocoa and coffee"
A167E,"AC-10.6 Other products, based on cocoa"
A167F,"AC-10.5 Other products, based on potatoes"
A167G,"AC-10.4 Other products, based on cereals"
A167H,AC-10.3 Savoury snacks
A167J,AC-10.2 Cake and pastry
A167K,AC-10.1 Porridge
A167L,"AC-10. Other products, based on cereals, potatoes, cocoa and coffee"
A167M,AC-9.3 Not specified processed cereal-based foods for infants and young children
A167N,AC-9.2 Other processed cereal-based foods for infants and young children
A167P,AC-9.1 Biscuits and rusks for infants and young children
A167Q,AC-9.   Processed cereal-based foods for infants and young children
A167R,AC-8.3 Unspecified baby foods
A167S,"AC-8.2 Baby foods, containing prunes"
A167T,AC-8.1 Baby foods not containing prunes
A167V,AC-8.   Baby foods other than processed cereal based foods
A167X,AC-7.5 Not specified coffee and coffee substitutes (dry)
A167Y,AC-7.4 Other coffee substitutes (dry)
A167Z,AC-7.3 Substitute coffee (dry) mainly based on cereals
A168A,AC-7.2 Instant coffee (dry)
A168B,AC-7.1 Roasted coffee (dry)
A168C,AC-7.   Coffee and coffee substitutes
A168D,AC-6.5 Products similar to the other products in this category
A168E,AC-6.4 Gingerbread
A168F,AC-6.3 Biscuits and wafers
A168G,AC-6.2 Crisp bread
A168H,AC-6.1 Crackers with the exception of potato based crackers
A168J,"AC-6.   Biscuits, crackers, crisp bread and similar (excluding pastry and cake)"
A168K,AC-5.4 Unspecified breakfast cereals (excluding porridge)
A168L,"AC-5.3 Bran products and whole grain cereals, gun puffed grain"
A168M,AC-5.2 Wheat and rye based products
A168N,"AC-5.1 Maize, oat, spelt, barley and rice based products"
A168P,AC-5.   Breakfast cereals (excluding porridge)
A168Q,AC-4.3 Unspecified soft bread
A168R,AC-4.2 Soft bread other than wheat based bread
A168S,AC-4.1 Wheat based bread
A168T,AC-4.   Soft bread
A168V,"AC-3.3 Unspecified pre-cooked French fries, potato products for home cooking"
A168X,AC-3.2 Deep fried fries
A168Y,AC-3.1 Fries baked in the oven (oven fries)
A168Z,"AC-3.   Pre-cooked French fries, potato products for home cooking"
A169A,AC-2.4 Potato-based crackers
A169B,AC-2.3 Unspecified potato crisps
A169C,AC-2.2 Potato crisp from potato dough
A169D,AC-2.1 Potato crisp from fresh potatoes
A169E,AC-2.   Potato crisps and potato-based crackers
A169F,AC-1.3 Unspecified French fries sold as ready to eat
A169G,AC-1.2 French fries from potato dough
A169H,AC-1.1 French fries from fresh potatoes
A169J,AC-1.   French fries sold as ready to eat
A169N,In own juice
A169P,Blue
A169Q,Semi-soft
A169R,Mixed origin
A169T,Raising agents
A16AA,Salivary glands (as part-nature)
A16CZ,Fur animal
A16EL,Ciccioli and similar
A16EM,Smoked mackerel
A16EN,Collagen
A16EP,Hyaluronic acid
A16ES,Cold smoking
A16ET,Hot smoking
A16EV,Alcoholic sauce (as part-nature)
A16EX,Meat sauce (as part-nature)
A16EZ,Savoury
A16FA,Fermented fish
A16FB,Fermented fish (as part-nature)
A16FD,Fruit jellies (as part-nature)
A16FE,Cheese powder
A16FG,Neither water- nor dairy- based spoonable dessert (as part-nature)
A16FL,Chinese water chestnut
A16FM,Canned starchy root products
A16FN,Ear (as part-nature)
A16FP,Probiotic cultures
A16FQ,With probiotics and/or prebiotics
A16FR,Seafood offal
A16FS,"Herring, baltic"
A16FZ,Chia seeds
A16GD,Tench
A16GE,River lamprey
A16GH,Strained yoghurt
A16GJ,Bread- (or similar products) based dishes (as part-nature)
A16GN,Gluten
A16GP,Tea extract (liquid)
A16GT,Taurine
A16GV,Camellia sinensis (tea) fresh leaves
A16GX,Herbal infusion extracts (RPC derivatives)
A16GY,Herbal infusion extracts (powder)
A16GZ,Herbal infusion extracts (liquid)
A16HA,Fetus / stillbirth / neonatus (as part-nature)
A16HB,Esophagus / esophageal swab (as part-nature)
A16HC,Nose / nasal swab (as part-nature)
A16HD,Placenta (as part-nature)
A16HE,Rectum-anal swab (as part-nature)
A16HF,Saliva / saliva swab (as part-nature)
A16HG,Secreta (as part-nature)
A16HH,Semen (as part-nature)
A16HJ,Tonsil (as part-nature)
A16HK,Vagina / vaginal swab (as part-nature)
A16MQ,"Juice concentrate, apple"
A16MR,"Juice concentrate, pineapple"
A16MS,"Juice concentrate, pomegranate"
A16NC,Age classes for TSEs
A16ND,<18 months
A16NE,18-47 months
A16NF,<12 months
A16NG,>=12 months
A16NH,>=48 months
A16NJ,24-35 months
A16NK,<24 months
A16NL,48-59 months
A16NM,60-71 months
A16NN,72-83 months
A16NP,84-95 months
A16NQ,96-107 months
A16NR,108-119 months
A16NS,120-131 months
A16NT,132-143 months
A16NV,144-155 months
A16NX,>=156 months
A16PN,Unknown
A16PQ,Bird nest (edible part)
A16PT,Kakrol
A16QA,African locust bean (with pods)
A16QB,Brown palm sugar
A16QE,Arenga westerhoutii fruits
A16QH,Melientha grass
A16QJ,Silkworm
A16QK,Gac
A16QL,Pumpkin leaves
A16QM,Jew's mallow leaves
A16QN,Dracontomelon duperreanum fruits
A16QR,Blumea leaves
A16QS,Chayote leaves
A16QV,Lizardfishes
A16RB,Melinjo seeds
A16RC,Tempeh (all types)
A16RD,Dried starchy roots and tuber products
A16RG,Edible alcohol
A16RJ,Age classes for insects
A16RK,Insect eggs
A16RL,Insect pupae/nymphs
A16RM,Insect larvae
A16RN,Insect adults
A16RP,"Polyethylene Terephthalate (PET, PETE)"
A16RQ,Polyethylene (PE)
A16RR,High Density Polyethylene (HDPE)
A16RS,Low Density Polyethylene (LDPE)
A16RT,Polyvinyl Chloride (PVC)
A16RV,Polivinyliden Chloride (PVdC)
A16RX,Polypropylene (PP)
A16RY,Polystyrene (PS)
A16RZ,High impact Polystyrene (HIPS)
A16SA,Nylon (PA)
A16SB,Polycarbonate (PC)
A16SC,Polybutylene Terephthalate (PBT)
A16SD,Polyphenylene Oxide PPO
A16XB,Edible insect eggs
A16XC,Edible insect larvae
A16XD,Edible insect pupae/nymphs
A16XE,Edible insect adults
A16XF,Arachnids
A16XH,Australian finger lime
A16XK,Davidsons plum
A16XN,Mozzarella cheese (specific for pizza)
A16XQ,Egg shells (as part-nature)
A16XR,Carcase swabs (as part-nature)
A16XT,Organ/tissue (zoonoses) (as part-nature)
A16XX,Intended for further processing (able to reduce the bacterial count)
A16XY,Intended for further processing (not able to reduce the bacterial count)
A16YB,Large/big
A16YC,Small
A16YG,36-47 months
A16YH,Age classes for BSE
A16YJ,Age classes for CWD
A16YK,Age classes for Scrapie
A16YL,Obex (as part-nature)
A16YM,Intended for use as infusion material
A16YP,Chromium
A16YQ,Glucosamine
A16YZ,Retropharyngeal lymph node (as part-nature)
A16ZA,Other head lymph node (as part-nature)
A16ZR,>=18 months
A16ZV,FA-01.9 Edible caseinates
A16ZX,Purple
A170J,Zinc oxide (feed)
A170K,Copper sulphate (feed)
A170L,Manganoxide (MnO) (feed)
A170M,Okari nuts
A170N,Yellow pitayas
A170Q,Mashua
A170R,Pale-leaf sunflower
A170S,Tuberous peas
A170T,Kangaroo apples
A170V,Black kale
A170X,Hottentot fig
A170Y,Pandan leaves
A170Z,Rockweed
A171A,Muña infusion leaves
A171B,Calabash nutmeg
A171C,Green santolina
A176H,Tracheal/Oropharyngeal swabs (as part-nature)
A176J,Green garlic
A176M,Moringa infusion material
A17LQ,Combined swabs (as part-nature)
A17LR,Growers
A17LS,Integrated Pest Management (IPM)
A17LT,Semi-sparkling
A17LY,Anise extract
A17LZ,Game purpose
A185Q,Pulses flour
A185R,Orchid
A185T,Salep
A185X,Maize grits (feed)
A185Y,Fermented soya (bean) protein (concentrate) (feed)
A185Z,High-protein low-cellulose fraction of sunflower meal (feed)
A186A,High-cellulose fraction of sunflower meal (feed)
A186B,"Vegetable oils, used by food factory (feed)"
A186C,Carob seed husk (feed)
A186D,"(Sugar) beet molasses, betaine rich, liquid/dried (feed)"
A186E,Rapeseed straw (feed)
A186F,Yucca Schidigera juice (feed)
A186G,Waxy-leaf nightshade meal (feed)
A186H,Powdercellulose (feed)
A186J,"Terrestrial invertebrates, dead as feed (feed)"
A186K,Starfish meal [sea star meal] (feed)
A186L,Calcium carbonate-magnesium oxide (feed)
A186M,Fish oil stearine [Winterized fish oil] (feed)
